birth_name,year,salary,WAR
['1992-08-04 || 이우찬'],2020,"7,500",-0.108
['1992-08-04 || 이우찬'],2021,"7,500",-0.281
['1992-08-04 || 이우찬'],2022,"5,000",1.544
['1995-02-24 || 장현식'],2013,,-0.035
['1995-02-24 || 장현식'],2015,"2,700",-0.051
['1995-02-24 || 장현식'],2016,"2,700",1.844
['1995-02-24 || 장현식'],2017,"6,400",0.939
['1995-02-24 || 장현식'],2018,"6,400",-0.217
['1995-02-24 || 장현식'],2019,"6,400",0.023
['1995-02-24 || 장현식'],2020,"6,400",-1.673
['1995-02-24 || 장현식'],2021,"11,000",2.926
['1995-02-24 || 장현식'],2022,"20,000",1.274
['1994-03-18 || 이재익'],2020,,-0.435
['1994-03-18 || 이재익'],2021,"2,800",0.069
['1994-03-18 || 이재익'],2022,"3,700",-0.255
['1994-06-03 || 김종수'],2018,"2,700",0.17
['1994-06-03 || 김종수'],2019,"2,700",-0.084
['1994-06-03 || 김종수'],2020,"3,800",0.315
['1994-06-03 || 김종수'],2021,"3,800",0.114
['1994-06-03 || 김종수'],2022,"7,900",-0.104
['1999-02-04 || 조영건'],2019,,-0.238
['1999-02-04 || 조영건'],2020,,-0.189
['1999-02-04 || 조영건'],2021,,0.039
['1990-03-19 || 장민재'],2010,,0.264
['1990-03-19 || 장민재'],2011,,-0.043
['1990-03-19 || 장민재'],2015,"3,700",-0.204
['1990-03-19 || 장민재'],2016,"3,700",2.411
['1990-03-19 || 장민재'],2017,"8,100",-0.94
['1990-03-19 || 장민재'],2018,"7,100",1.145
['1990-03-19 || 장민재'],2019,"7,100",0.159
['1990-03-19 || 장민재'],2020,"11,000",-0.189
['1990-03-19 || 장민재'],2021,"11,000",0.32
['1990-03-19 || 장민재'],2022,"7,600",2.375
['1990-04-01 || 정수민'],2016,"2,700",0.194
['1990-04-01 || 정수민'],2017,"3,700",0.005
['1990-04-01 || 정수민'],2018,"4,200",0.135
['1990-04-01 || 정수민'],2019,"4,200",-0.84
['1990-04-01 || 정수민'],2020,"4,200",1.008
['1990-04-01 || 정수민'],2021,"3,600",-0.266
['1999-02-08 || 이승호'],2018,"2,700",0.547
['1999-02-08 || 이승호'],2019,"2,700",0.774
['1999-02-08 || 이승호'],2020,"2,700",1.142
['1999-02-08 || 이승호'],2021,"2,700",-0.681
['1999-02-08 || 이승호'],2022,"2,700",1.494
['1997-05-16 || 김동욱'],2021,,-0.039
['1992-07-16 || 송윤준'],2013,"2,400",0.007
['1992-07-16 || 송윤준'],2020,"2,700",0.45
['1992-07-16 || 송윤준'],2021,"2,700",0.24
['1992-07-16 || 송윤준'],2022,"4,100",0.026
['2001-02-27 || 안인산'],2020,"2,700",0.05
['2001-02-27 || 안인산'],2021,"2,700",0.011
['1989-10-22 || 노성호'],2013,"2,600",-0.302
['1989-10-22 || 노성호'],2014,"4,300",0.82
['1989-10-22 || 노성호'],2015,"5,500",-0.726
['1989-10-22 || 노성호'],2018,"4,500",-0.24
['1989-10-22 || 노성호'],2019,"4,500",-0.264
['1989-10-22 || 노성호'],2020,"4,000",0.335
['1989-10-22 || 노성호'],2021,"4,000",0.21
['1989-10-22 || 노성호'],2022,"5,800",0.023
['1998-08-04 || 노시훈'],2021,"2,700",0.082
['1994-09-04 || 조상우'],2013,,0.131
['1994-09-04 || 조상우'],2014,"2,800",3.357
['1994-09-04 || 조상우'],2015,"17,000",3.36
['1994-09-04 || 조상우'],2017,"15,000",0.606
['1994-09-04 || 조상우'],2018,"12,000",0.276
['1994-09-04 || 조상우'],2019,"12,000",1.749
['1994-09-04 || 조상우'],2020,"12,000",2.978
['1994-09-04 || 조상우'],2021,"12,000",1.191
['1998-08-22 || 문대원'],2020,,-0.211
['1998-08-22 || 문대원'],2021,"2,700",0
['1995-01-21 || 박종기'],2015,"2,700",-0.055
['1995-01-21 || 박종기'],2020,"2,900",0.191
['1995-01-21 || 박종기'],2021,"2,900",-0.227
['1986-06-17 || 유원상'],2007,"2,100",0.477
['1986-06-17 || 유원상'],2008,"3,000",1.485
['1986-06-17 || 유원상'],2009,"5,000",-0.129
['1986-06-17 || 유원상'],2010,"5,500",1.352
['1986-06-17 || 유원상'],2011,"5,500",0.004
['1986-06-17 || 유원상'],2012,"6,000",2.798
['1986-06-17 || 유원상'],2013,"12,500",0.49
['1986-06-17 || 유원상'],2014,"7,500",1.752
['1986-06-17 || 유원상'],2015,"7,500",0.165
['1986-06-17 || 유원상'],2016,"7,500",0.02
['1986-06-17 || 유원상'],2017,"6,000",-0.076
['1986-06-17 || 유원상'],2018,"6,000",-0.003
['1986-06-17 || 유원상'],2019,"6,000",-0.182
['1986-06-17 || 유원상'],2020,"4,000",1.156
['1986-06-17 || 유원상'],2021,"8,000",-0.123
['1998-08-19 || 이찬혁'],2020,,0.022
['1998-08-19 || 이찬혁'],2021,"2,700",-0.057
['1999-11-18 || 배민서'],2019,,0.003
['1999-11-18 || 배민서'],2020,"3,000",-0.05
['1999-11-18 || 배민서'],2021,"3,100",0.302
['1997-11-01 || 이영하'],2017,"2,700",0.239
['1997-11-01 || 이영하'],2018,"4,200",1.316
['1997-11-01 || 이영하'],2019,"4,200",3.033
['1997-11-01 || 이영하'],2020,"27,000",2.018
['1997-11-01 || 이영하'],2021,"27,000",-0.28
['1997-11-01 || 이영하'],2022,"16,000",-0.697
['2000-12-07 || 권휘'],2020,,0.132
['2000-12-07 || 권휘'],2021,"2,700",0.595
['2000-12-07 || 권휘'],2022,"3,700",0.02
['1996-06-03 || 김정인'],2015,"3,000",0.045
['1996-06-03 || 김정인'],2016,"3,000",0.11
['1996-06-03 || 김정인'],2017,"3,000",0.05
['1996-06-03 || 김정인'],2018,"3,200",-0.106
['1996-06-03 || 김정인'],2020,"3,200",-0.259
['1996-06-03 || 김정인'],2021,"3,200",-0.33
['1999-03-27 || 오정환'],2019,"2,700",-0.534
['1999-03-27 || 오정환'],2021,"2,700",-0.025
['2002-06-28 || 장규현'],2021,"3,000",-0.038
['2001-05-30 || 박시원'],2020,"2,700",-0.024
['2001-05-30 || 박시원'],2021,"3,000",-0.024
['1996-07-12 || 김건형'],2021,"3,000",-0.011
['1989-03-18 || 프레이타스'],2021,,-0.098
['1997-04-11 || 최우재'],2021,,-0.042
['1991-03-23 || 문찬종'],2020,,0.002
['1991-03-23 || 문찬종'],2021,,0.001
['1993-12-21 || 김주현'],2016,"2,700",-0.078
['1993-12-21 || 김주현'],2017,"2,800",0.072
['1993-12-21 || 김주현'],2021,"3,000",-0.051
['2001-09-04 || 오명진'],2020,"2,700",-0.1
['2001-09-04 || 오명진'],2021,"2,700",-0.14
['1990-07-09 || 백승민'],2018,"2,700",-0.18
['1990-07-09 || 백승민'],2019,"2,700",-0.221
['1990-07-09 || 백승민'],2020,"4,500",-0.118
['1990-07-09 || 백승민'],2021,"4,700",-0.075
['1998-10-16 || 최보성'],2021,"3,000",-0.154
['2002-07-08 || 고명준'],2021,"3,000",-0.131
['1998-07-16 || 김민수'],2021,"3,000",-0.144
['2002-03-10 || 송호정'],2021,"3,000",-0.285
['2001-04-02 || 이주형'],2021,"3,000",-0.061
['1998-09-21 || 이주찬'],2021,"2,700",-0.167
['2002-02-15 || 나승엽'],2021,"3,000",-0.249
['2000-02-03 || 김현민'],2020,,0.026
['2000-02-03 || 김현민'],2021,"2,700",-0.169
['1997-01-11 || 구본혁'],2019,,0.011
['1997-01-11 || 구본혁'],2020,"4,000",-0.136
['1997-01-11 || 구본혁'],2021,"4,000",-0.076
['1998-07-04 || 장지승'],2021,"3,000",-0.484
['1994-01-08 || 최민재'],2019,,0.024
['1994-01-08 || 최민재'],2021,"2,800",-0.364
['1996-10-29 || 김지수'],2016,,-0.186
['1996-10-29 || 김지수'],2020,,-0.246
['1996-10-29 || 김지수'],2021,"3,100",-0.256
['1988-05-28 || 보어'],2021,"30,000",-0.475
['1995-02-08 || 노태형'],2020,,-0.405
['1995-02-08 || 노태형'],2021,"3,400",-0.624
['2000-06-14 || 김창평'],2019,,-0.145
['2000-06-14 || 김창평'],2020,"3,000",-0.152
['2000-06-14 || 김창평'],2021,"3,000",-0.515
['2000-05-30 || 유장혁'],2019,,-0.404
['2000-05-30 || 유장혁'],2020,"3,200",-0.29
['2000-05-30 || 유장혁'],2021,"3,200",-0.791
['1989-07-20 || 살라디노'],2020,,1.012
['1986-05-15 || 반즈'],2020,,1.983
['1994-01-23 || 러셀'],2020,,0.278
['2001-04-30 || 김성민'],2020,"2,700",0.013
['2001-04-13 || 강현우'],2020,"2,700",-0.036
['2000-01-13 || 김진욱'],2018,"2,700",0.02
['2000-01-13 || 김진욱'],2019,"2,700",0.039
['2000-01-13 || 김진욱'],2020,"2,900",0.303
['2001-07-08 || 현원회'],2020,"2,700",0.003
['1999-08-30 || 안우진'],2018,"2,700",-0.33
['1999-08-30 || 안우진'],2019,"2,700",-0.007
['1999-08-30 || 안우진'],2020,"2,700",1.383
['1999-08-30 || 안우진'],2021,"2,700",2.446
['1999-08-30 || 안우진'],2022,"2,700",7.923
['1986-04-30 || 이보근'],2005,,0.303
['1986-04-30 || 이보근'],2006,"2,200",0.672
['1986-04-30 || 이보근'],2007,"2,500",-0.19
['1986-04-30 || 이보근'],2008,"2,200",-0.014
['1986-04-30 || 이보근'],2009,"2,300",1.537
['1986-04-30 || 이보근'],2010,"2,300",0.871
['1986-04-30 || 이보근'],2011,"5,800",1.551
['1986-04-30 || 이보근'],2012,"8,700",0.064
['1986-04-30 || 이보근'],2013,"7,900",0.65
['1986-04-30 || 이보근'],2016,"8,400",1.065
['1986-04-30 || 이보근'],2017,"15,000",0.717
['1986-04-30 || 이보근'],2018,"14,000",0.904
['1986-04-30 || 이보근'],2019,"14,000",-0.74
['1986-04-30 || 이보근'],2020,"20,000",1.48
['1986-04-30 || 이보근'],2021,"20,000",-0.879
['1992-12-18 || 강동연'],2013,"2,400",0.041
['1992-12-18 || 강동연'],2014,"2,400",-0.061
['1992-12-18 || 강동연'],2016,"2,800",-0.095
['1992-12-18 || 강동연'],2018,"2,800",0.04
['1992-12-18 || 강동연'],2019,"2,800",0
['1992-12-18 || 강동연'],2020,"3,400",0.057
['1992-12-18 || 강동연'],2021,"3,400",-0.372
['1992-12-18 || 강동연'],2022,"4,200",-0.184
['1995-06-27 || 조영우'],2014,"2,400",-0.173
['1995-06-27 || 조영우'],2015,"2,400",0.042
['1995-06-27 || 조영우'],2019,"2,400",-0.065
['1995-06-27 || 조영우'],2020,"3,300",0.538
['1995-06-27 || 조영우'],2021,"3,300",-0.106
['2001-12-27 || 김동혁'],2020,,0.099
['2001-12-27 || 김동혁'],2021,,0.244
['2001-12-27 || 김동혁'],2022,,0.288
['1987-11-19 || 백청훈'],2020,"3,000",-0.085
['1994-02-27 || 이형범'],2013,"2,400",-0.051
['1994-02-27 || 이형범'],2017,"2,700",0.473
['1994-02-27 || 이형범'],2018,"3,500",0.423
['1994-02-27 || 이형범'],2019,"3,500",1.212
['1994-02-27 || 이형범'],2020,"14,200",-0.389
['1994-02-27 || 이형범'],2021,"14,200",-0.04
['1994-02-27 || 이형범'],2022,"8,100",0.284
['1988-03-01 || 이상화'],2009,"2,000",0.51
['1988-03-01 || 이상화'],2012,"2,600",0.02
['1988-03-01 || 이상화'],2013,"2,600",0.088
['1988-03-01 || 이상화'],2014,"2,600",-0.051
['1988-03-01 || 이상화'],2015,"2,600",-0.031
['1988-03-01 || 이상화'],2016,"5,000",-0.191
['1988-03-01 || 이상화'],2017,"4,500",1.772
['1988-03-01 || 이상화'],2018,"10,000",0.536
['1988-03-01 || 이상화'],2020,"6,800",0.157
['1988-12-21 || 임현준'],2011,,0.201
['1988-12-21 || 임현준'],2014,"3,300",0
['1988-12-21 || 임현준'],2015,"3,300",-0.249
['1988-12-21 || 임현준'],2016,"3,300",-0.129
['1988-12-21 || 임현준'],2017,"3,200",0.114
['1988-12-21 || 임현준'],2018,"3,500",0.641
['1988-12-21 || 임현준'],2019,"3,500",0.715
['1988-12-21 || 임현준'],2020,"11,000",1.049
['1988-12-21 || 임현준'],2021,"10,000",-0.063
['1991-09-12 || 임규빈'],2020,,0.573
['1991-09-12 || 임규빈'],2021,,-0.161
['1991-08-13 || 박종훈'],2011,"2,400",0.094
['1991-08-13 || 박종훈'],2012,"2,500",-0.19
['1991-08-13 || 박종훈'],2015,"7,000",1.169
['1991-08-13 || 박종훈'],2016,"7,000",0.694
['1991-08-13 || 박종훈'],2017,"10,000",3.485
['1991-08-13 || 박종훈'],2018,"20,000",3.379
['1991-08-13 || 박종훈'],2019,"20,000",2.096
['1991-08-13 || 박종훈'],2020,"29,000",1.898
['1991-08-13 || 박종훈'],2021,"29,000",1.611
['1991-08-13 || 박종훈'],2022,"180,000",-0.56
['1998-06-08 || 조병욱'],2020,"2,700",-0.26
['2001-02-12 || 조제영'],2020,"2,700",-0.214
['2001-02-12 || 조제영'],2021,"3,100",-0.377
['1982-03-28 || 신재웅'],2005,,-0.041
['1982-03-28 || 신재웅'],2006,"2,500",0.375
['1982-03-28 || 신재웅'],2012,"2,400",0.851
['1982-03-28 || 신재웅'],2013,"5,500",1.141
['1982-03-28 || 신재웅'],2014,"8,000",1.445
['1982-03-28 || 신재웅'],2015,"8,000",0.786
['1982-03-28 || 신재웅'],2016,"16,500",0.122
['1982-03-28 || 신재웅'],2017,"12,000",1.069
['1982-03-28 || 신재웅'],2018,"11,000",1.683
['1982-03-28 || 신재웅'],2019,"11,000",0.397
['1982-03-28 || 신재웅'],2020,"11,000",-0.247
['1982-03-28 || 신재웅'],2021,"5,500",0.11
['2001-04-23 || 오원석'],2020,"2,700",-0.184
['2001-04-23 || 오원석'],2021,"2,700",-1.004
['2001-04-23 || 오원석'],2022,"6,500",0.698
['1999-04-14 || 김민'],2018,"2,700",0.348
['1999-04-14 || 김민'],2019,"2,700",0.458
['1999-04-14 || 김민'],2020,"2,700",-0.428
['1999-04-14 || 김민'],2022,"2,700",0.31
['1993-02-03 || 김주한'],2016,"2,700",1.301
['1993-02-03 || 김주한'],2017,"5,700",0.022
['1993-02-03 || 김주한'],2018,"9,000",-0.32
['1993-02-03 || 김주한'],2019,"9,000",0.019
['1993-02-03 || 김주한'],2020,"9,000",-0.749
['1995-03-23 || 안현준'],2020,"3,200",-0.143
['1997-03-08 || 김대현'],2016,"2,700",-0.025
['1997-03-08 || 김대현'],2017,"3,000",0.496
['1997-03-08 || 김대현'],2018,"7,000",-1.194
['1997-03-08 || 김대현'],2019,"7,000",0.99
['1997-03-08 || 김대현'],2020,"12,000",-0.212
['1997-03-08 || 김대현'],2021,"3,000",-0.281
['1996-02-25 || 김성훈'],2020,"7,000",0.055
['1994-06-08 || 김정빈'],2017,"2,700",-0.014
['1994-06-08 || 김정빈'],2020,"2,700",0.363
['1994-06-08 || 김정빈'],2021,"2,700",-0.716
['1994-06-08 || 김정빈'],2022,"2,700",-0.231
['1986-11-29 || 전유수'],2005,,-0.115
['1986-11-29 || 전유수'],2007,,-0.002
['1986-11-29 || 전유수'],2008,,-0.393
['1986-11-29 || 전유수'],2009,,0.191
['1986-11-29 || 전유수'],2012,,0.454
['1986-11-29 || 전유수'],2013,"3,400",0.742
['1986-11-29 || 전유수'],2014,"5,000",1.435
['1986-11-29 || 전유수'],2015,"13,000",1.504
['1986-11-29 || 전유수'],2016,"13,000",0.225
['1986-11-29 || 전유수'],2017,"11,000",0.033
['1986-11-29 || 전유수'],2018,"8,500",0.197
['1986-11-29 || 전유수'],2019,"8,500",0.882
['1986-11-29 || 전유수'],2020,"10,000",0.556
['1986-11-29 || 전유수'],2021,"10,000",0.088
['1986-11-29 || 전유수'],2022,"8,000",-0.101
['1988-11-16 || 정영일'],2016,"2,700",0.393
['1988-11-16 || 정영일'],2017,"4,000",-0.335
['1988-11-16 || 정영일'],2018,"3,000",-0.042
['1988-11-16 || 정영일'],2019,"3,000",1.172
['1988-11-16 || 정영일'],2020,"11,000",-0.253
['1988-11-16 || 정영일'],2021,"6,500",-0.025
['1995-02-24 || 배재환'],2015,"2,700",-0.062
['1995-02-24 || 배재환'],2016,"2,700",0.294
['1995-02-24 || 배재환'],2017,"4,000",-0.147
['1995-02-24 || 배재환'],2018,"3,000",0.788
['1995-02-24 || 배재환'],2019,"3,000",0.601
['1995-02-24 || 배재환'],2020,"3,000",0.866
['2000-08-09 || 송명기'],2019,,-0.099
['2000-08-09 || 송명기'],2020,"2,700",2.311
['2000-08-09 || 송명기'],2021,"2,700",0.102
['2000-08-09 || 송명기'],2022,"13,000",-0.234
['1993-01-25 || 홍성무'],2015,"3,600",0.509
['1993-01-25 || 홍성무'],2016,"3,600",0.099
['1993-01-25 || 홍성무'],2017,"3,000",-0.257
['1993-01-25 || 홍성무'],2019,"3,000",-0.085
['1993-01-25 || 홍성무'],2020,"3,000",-0.525
['1989-03-20 || 진명호'],2010,"2,400",-0.691
['1989-03-20 || 진명호'],2011,"2,600",0.205
['1989-03-20 || 진명호'],2012,"3,800",0.665
['1989-03-20 || 진명호'],2013,"5,000",-0.071
['1989-03-20 || 진명호'],2017,"5,000",0.216
['1989-03-20 || 진명호'],2018,"3,300",1.186
['1989-03-20 || 진명호'],2019,"3,300",1.884
['1989-03-20 || 진명호'],2020,"12,500",-0.017
['1989-03-20 || 진명호'],2021,"12,500",0.253
['1989-03-20 || 진명호'],2022,"6,500",-0.053
['1990-12-24 || 손정욱'],2013,,0.367
['1990-12-24 || 손정욱'],2014,"3,300",1.001
['1990-12-24 || 손정욱'],2015,"6,600",-0.05
['1990-12-24 || 손정욱'],2020,"6,600",0.074
['1990-12-24 || 손정욱'],2021,"4,600",-0.019
['1997-03-31 || 장지훈'],2017,"2,700",0.107
['1997-03-31 || 장지훈'],2018,"2,800",0.038
['1997-03-31 || 장지훈'],2019,"2,800",-0.035
['1997-03-31 || 장지훈'],2020,"3,000",-0.981
['1998-12-16 || 양기현'],2019,,-0.292
['1998-12-16 || 양기현'],2020,,0.495
['1989-10-02 || 조성운'],2018,"2,700",-0.094
['1989-10-02 || 조성운'],2019,"2,700",-0.038
['1989-10-02 || 조성운'],2020,"2,700",0.229
['1999-09-22 || 양창섭'],2018,"2,700",1.423
['1999-09-22 || 양창섭'],2020,"5,000",0.282
['1999-09-22 || 양창섭'],2021,"5,000",-0.162
['1999-09-22 || 양창섭'],2022,"4,700",-0.6
['1996-12-08 || 김주온'],2020,,-0.098
['1996-12-08 || 김주온'],2021,"2,700",0.074
['1996-12-08 || 김주온'],2022,"3,000",-0.107
['1997-06-05 || 김현준'],2020,"2,900",-0.499
['1997-06-05 || 김현준'],2021,"2,900",0.047
['1997-06-05 || 김현준'],2022,"3,400",-0.273
['1995-02-08 || 이승민'],2020,"2,700",-0.017
['1990-02-22 || 윤수강'],2020,"3,200",-0.024
['1996-07-16 || 류효승'],2020,"2,700",-0.065
['1992-03-05 || 라이블리'],2019,,1.103
['1992-03-05 || 라이블리'],2020,"50,000",2.656
['1992-03-05 || 라이블리'],2021,"50,000",0.661
['1995-02-27 || 김강현'],2020,,-0.025
['1999-08-30 || 박준혁'],2020,,-0.069
['1997-06-15 || 이거연'],2020,,-0.06
['1990-10-29 || 화이트'],2020,,-0.064
['1994-07-13 || 유영준'],2017,,0.002
['1994-07-13 || 유영준'],2019,,-0.117
['1994-07-13 || 유영준'],2020,"2,700",-0.078
['1990-01-08 || 고장혁'],2013,,-0.162
['1990-01-08 || 고장혁'],2014,"2,800",-0.487
['1990-01-08 || 고장혁'],2015,"3,200",-0.519
['1990-01-08 || 고장혁'],2016,"6,000",-0.387
['1990-01-08 || 고장혁'],2017,"6,000",-0.232
['1990-01-08 || 고장혁'],2019,"6,000",-0.328
['1995-02-18 || 정기훈'],2020,,-0.259
['1997-11-11 || 주효상'],2016,"2,700",-0.133
['1997-11-11 || 주효상'],2017,"3,000",-0.613
['1997-11-11 || 주효상'],2018,"3,500",-0.172
['1997-11-11 || 주효상'],2019,"3,500",-0.128
['1997-11-11 || 주효상'],2020,"3,500",-0.104
['1994-12-24 || 박한결'],2019,,-0.109
['1994-12-24 || 박한결'],2020,"3,000",-0.465
['1995-07-31 || 김경호'],2019,,-0.174
['1995-07-31 || 김경호'],2020,,-0.19
['2000-04-13 || 양우현'],2019,,-0.024
['2000-04-13 || 양우현'],2020,"2,700",-0.302
['2000-05-02 || 홍종표'],2020,"2,700",-0.224
['1993-01-31 || 김영환'],2015,"3,700",0.028
['1993-01-31 || 김영환'],2016,"3,700",-0.144
['1993-01-31 || 김영환'],2018,"3,700",-0.106
['1993-01-31 || 김영환'],2019,"3,700",-0.275
['1993-01-31 || 김영환'],2020,"3,700",-0.397
['1989-09-18 || 모터'],2020,,-0.619
['1991-10-28 || 팔카'],2020,,-1.07
['1990-07-29 || 윌슨'],2019,"40,000",1.474
['1987-02-22 || 페게로'],2019,"15,000",1.086
['1991-11-02 || 아수아헤'],2019,"55,100",0.873
['1991-07-16 || 조셉'],2019,"70,000",1.094
['1991-11-18 || 오승택'],2019,,1.259
['1989-02-09 || 스몰린스키'],2019,"25,000",0.923
['1991-09-02 || 베탄코트'],2019,"50,000",0.051
['1990-07-15 || 윌리엄슨'],2019,"22,500",-0.15
['1991-05-29 || 임재현'],2019,,0.098
['1999-02-13 || 한준수'],2019,,0.051
['1991-12-12 || 최선호'],2015,"3,500",-0.58
['1991-12-12 || 최선호'],2016,"3,500",-0.549
['1991-12-12 || 최선호'],2019,"3,500",0.093
['1996-05-14 || 이석훈'],2019,,0.019
['1988-03-23 || 정병곤'],2011,,-0.07
['1988-03-23 || 정병곤'],2013,"2,700",-0.331
['1988-03-23 || 정병곤'],2017,"3,500",0.274
['1988-03-23 || 정병곤'],2018,"4,500",-0.328
['1988-03-23 || 정병곤'],2019,"4,000",0.042
['1983-11-06 || 권혁'],2002,,-0.263
['1983-11-06 || 권혁'],2003,"2,000",0.31
['1983-11-06 || 권혁'],2004,"3,000",1.145
['1983-11-06 || 권혁'],2006,"5,000",0.041
['1983-11-06 || 권혁'],2007,"5,500",3.011
['1983-11-06 || 권혁'],2008,"9,500",1.961
['1983-11-06 || 권혁'],2009,"10,500",2.794
['1983-11-06 || 권혁'],2010,"15,500",3.101
['1983-11-06 || 권혁'],2011,"19,000",1.121
['1983-11-06 || 권혁'],2012,"19,000",1.343
['1983-11-06 || 권혁'],2013,"22,000",0.533
['1983-11-06 || 권혁'],2014,"26,000",1.112
['1983-11-06 || 권혁'],2015,"45,000",0.875
['1983-11-06 || 권혁'],2016,"45,000",2.787
['1983-11-06 || 권혁'],2017,"45,000",0.012
['1983-11-06 || 권혁'],2018,"45,000",0.223
['1983-11-06 || 권혁'],2019,"45,000",-0.208
['1983-11-06 || 권혁'],2020,"20,000",-0.356
['1988-03-11 || 윤지웅'],2011,,0.2
['1988-03-11 || 윤지웅'],2014,"3,500",0.555
['1988-03-11 || 윤지웅'],2015,"12,500",1.784
['1988-03-11 || 윤지웅'],2016,"12,500",-0.173
['1988-03-11 || 윤지웅'],2017,"9,500",0.441
['1988-03-11 || 윤지웅'],2018,"5,800",0.057
['1988-03-11 || 윤지웅'],2019,"5,800",0.006
['1989-02-24 || 고영창'],2018,"2,800",0
['1989-02-24 || 고영창'],2019,"2,800",1.193
['1989-02-24 || 고영창'],2020,"5,800",0.119
['1989-02-24 || 고영창'],2021,"5,800",-0.285
['1989-02-24 || 고영창'],2022,"4,200",0.795
['1992-07-14 || 윤영삼'],2014,"2,500",-0.182
['1992-07-14 || 윤영삼'],2017,"2,900",0.477
